Time	Open	High	Low	Close	Volume	spread	SMA	EMA	RSI	MACD
1641326400	1812.61	1815.13	1811.84	1813.57	3644	5	1823.93	1823.93	1823.93	1823.93
1641330000	1813.6	1815.18	1813.46	1815.08	3607	5	1823.21	1823.21	1823.21	1823.21
1641333600	1815.08	1815.27	1813.7	1814.57	2540	5	1823.32	1823.32	1823.32	1823.32
1641337200	1814.54	1815.35	1813.45	1815.16	2291	5	1822.62	1822.62	1822.62	1822.62
1641340800	1815.15	1815.36	1814.07	1814.36	1105	8	1823.32	1823.32	1823.32	1823.32
1641348000	1813.84	1813.99	1813.06	1813.92	812	7	1823.3	1823.3	1823.3	1823.3
1641351600	1813.95	1814.66	1812.76	1812.94	1754	5	1822.74	1822.74	1822.74	1822.74
1641355200	1812.94	1815.44	1812.69	1815.25	2699	5	1820.75	1820.75	1820.75	1820.75
1641358800	1815.29	1816.25	1814.11	1815.65	2912	5	1820.79	1820.79	1820.79	1820.79
1641362400	1815.67	1816.61	1814.44	1815.42	1744	5	1823.6	1823.6	1823.6	1823.6
1641366000	1815.41	1815.43	1814.62	1814.99	1208	5	1821.22	1821.22	1821.22	1821.22
1641369600	1814.97	1816.22	1814.21	1815.81	2305	5	1819.1	1819.1	1819.1	1819.1
1641373200	1815.77	1817.07	1812.68	1813.09	2918	5	1823.11	1823.11	1823.11	1823.11
1641376800	1813.12	1815.78	1812.49	1813.51	3113	5	1822.94	1822.94	1822.94	1822.94
1641380400	1813.51	1817.69	1813.38	1816.85	4004	5	1822.11	1822.11	1822.11	1822.11
1641384000	1816.85	1820.23	1816.29	1817.79	3050	5	1823.13	1823.13	1823.13	1823.13
1641387600	1817.75	1820.06	1817.73	1818.43	2636	5	1825.01	1825.01	1825.01	1825.01
1641391200	1818.44	1820.77	1817.82	1818.67	2733	5	1827.32	1827.32	1827.32	1827.32
1641394800	1818.69	1819.25	1817.04	1817.95	2997	5	1820.38	1820.38	1820.38	1820.38
1641398400	1817.91	1827.89	1815.02	1825.54	10347	5	1818.43	1818.43	1818.43	1818.43
1641402000	1825.54	1829.6	1825.08	1825.85	8339	5	1823.74	1823.74	1823.74	1823.74
1641405600	1825.85	1826.66	1820.43	1823.36	7771	5	1821.0	1821.0	1821.0	1821.0
1641409200	1823.25	1825.43	1822.42	1823.99	5425	5	1818.37	1818.37	1818.37	1818.37
1641412800	1823.99	1825.58	1822.57	1822.84	3577	5	1817.62	1817.62	1817.62	1817.62
1641416400	1822.77	1824.94	1822.65	1823.86	2385	5	1823.32	1823.32	1823.32	1823.32
1641420000	1823.86	1824.46	1812.4	1812.94	10582	5	1820.77	1820.77	1820.77	1820.77
1641423600	1812.98	1814.3	1808.32	1810.01	6036	5	1822.51	1822.51	1822.51	1822.51
1641427200	1809.9	1810.87	1808.87	1810.53	1739	5	1822.34	1822.34	1822.34	1822.34
1641434400	1810.06	1811.39	1809.93	1810.28	1161	5	1822.52	1822.52	1822.52	1822.52
1641438000	1810.36	1810.47	1807.79	1809.3	2315	5	1825.65	1825.65	1825.65	1825.65
1641441600	1809.28	1811.58	1807.11	1810.26	4588	5	1828.08	1828.08	1828.08	1828.08
1641445200	1810.22	1810.27	1808.11	1809.29	3328	5	1826.19	1826.19	1826.19	1826.19
1641448800	1809.28	1809.43	1806.6	1806.98	2836	5	1828.37	1828.37	1828.37	1828.37
1641452400	1807.0	1807.05	1805.39	1805.42	2210	5	1827.67	1827.67	1827.67	1827.67
1641456000	1805.53	1807.61	1803.02	1803.02	3770	5	1826.31	1826.31	1826.31	1826.31
1641459600	1803.02	1803.89	1799.59	1802.16	4116	5	1822.26	1822.26	1822.26	1822.26
1641463200	1802.16	1803.71	1799.49	1801.0	5084	5	1820.71	1820.71	1820.71	1820.71
1641466800	1800.99	1802.07	1794.58	1795.43	6760	5	1819.88	1819.88	1819.88	1819.88
1641470400	1795.49	1796.43	1793.75	1794.88	5390	5	1822.0	1822.0	1822.0	1822.0
1641474000	1794.87	1807.15	1793.93	1801.29	6357	5	1823.24	1823.24	1823.24	1823.24
1641477600	1801.27	1801.72	1797.04	1797.44	3957	5	1823.04	1823.04	1823.04	1823.04
1641481200	1797.43	1800.46	1791.74	1791.74	6016	5	1815.7	1815.7	1815.7	1815.7
1641484800	1791.8	1793.23	1786.92	1788.44	11421	5	1820.7	1820.7	1820.7	1820.7
1641488400	1788.48	1795.55	1787.1	1791.79	11006	5	1819.93	1819.93	1819.93	1819.93
1641492000	1793.79	1795.28	1788.0	1790.64	11359	5	1815.53	1815.53	1815.53	1815.53
1641495600	1790.64	1792.95	1789.2	1789.28	6513	5	1818.15	1818.15	1818.15	1818.15
1641499200	1789.29	1793.49	1788.79	1791.09	4532	5	1819.13	1819.13	1819.13	1819.13
1641502800	1790.99	1791.44	1787.78	1787.8	4186	5	1820.22	1820.22	1820.22	1820.22
1641506400	1787.79	1789.56	1786.5	1788.0	3389	5	1820.35	1820.35	1820.35	1820.35
1641510000	1787.95	1789.6	1787.41	1788.14	2919	5	1820.15	1820.15	1820.15	1820.15
1641513600	1788.12	1789.73	1787.82	1789.72	1250	5	1821.28	1821.28	1821.28	1821.28
1641520800	1791.18	1791.63	1790.55	1791.38	1155	5	1821.18	1821.18	1821.18	1821.18
1641524400	1791.4	1792.63	1790.98	1791.96	1918	5	1821.28	1821.28	1821.28	1821.28
1641528000	1791.95	1792.33	1789.82	1790.74	3312	5	1820.7	1820.7	1820.7	1820.7
1641531600	1790.76	1791.94	1789.78	1791.6	2555	5	1822.81	1822.81	1822.81	1822.81
1641535200	1791.6	1793.28	1791.35	1792.77	1662	5	1823.85	1823.85	1823.85	1823.85
1641538800	1792.8	1792.97	1792.06	1792.59	1211	5	1824.0	1824.0	1824.0	1824.0
1641542400	1792.62	1792.88	1790.56	1790.72	1956	5	1822.79	1822.79	1822.79	1822.79
1641546000	1790.72	1791.17	1788.84	1789.95	3104	5	1821.36	1821.36	1821.36	1821.36
1641549600	1789.98	1792.0	1788.0	1789.87	3084	5	1819.42	1819.42	1819.42	1819.42
1641553200	1789.85	1790.65	1787.82	1790.6	3759	5	1821.41	1821.41	1821.41	1821.41
1641556800	1790.52	1793.88	1788.5	1793.11	2910	5	1821.93	1821.93	1821.93	1821.93
1641560400	1793.11	1794.01	1791.11	1791.33	2224	5	1820.5	1820.5	1820.5	1820.5
1641564000	1791.32	1793.72	1789.72	1793.32	2510	5	1822.61	1822.61	1822.61	1822.61
1641567600	1793.32	1793.54	1789.35	1789.44	3770	5	1821.27	1821.27	1821.27	1821.27
1641571200	1789.38	1796.18	1782.64	1789.19	13111	5	1815.08	1815.08	1815.08	1815.08
1641574800	1789.21	1794.68	1789.12	1791.08	11513	5	1821.29	1821.29	1821.29	1821.29
1641578400	1791.06	1793.6	1786.55	1789.2	9618	5	1823.58	1823.58	1823.58	1823.58
1641582000	1789.31	1794.71	1789.25	1793.98	8238	5	1832.63	1832.63	1832.63	1832.63
1641585600	1793.99	1796.69	1792.34	1795.93	5000	5	1829.22	1829.22	1829.22	1829.22
1641589200	1795.93	1798.63	1795.29	1796.35	4404	5	1831.85	1831.85	1831.85	1831.85
1641592800	1796.49	1797.78	1794.84	1796.76	2792	5	1831.89	1831.89	1831.89	1831.89
1641596400	1796.77	1797.5	1794.3	1795.91	2440	5	1829.46	1829.46	1829.46	1829.46
1641600000	1795.92	1796.48	1794.72	1796.3	954	8	1831.49	1831.49	1831.49	1831.49
1641780000	1794.95	1796.18	1794.54	1795.17	1435	5	1847.95	1847.95	1847.95	1847.95
1641783600	1795.17	1795.25	1792.16	1794.31	1881	5	1849.73	1849.73	1849.73	1849.73
1641787200	1794.34	1796.8	1793.19	1794.94	4976	5	1847.95	1847.95	1847.95	1847.95
1641790800	1794.95	1796.16	1793.7	1794.44	3431	5	1852.38	1852.38	1852.38	1852.38
1641794400	1794.42	1794.43	1791.69	1792.09	2647	5	1849.03	1849.03	1849.03	1849.03
1641798000	1792.09	1793.33	1791.9	1792.51	1096	5	1850.46	1850.46	1850.46	1850.46
1641801600	1792.51	1794.27	1791.47	1793.13	2028	5	1851.11	1851.11	1851.11	1851.11
1641805200	1793.11	1793.7	1792.0	1793.18	2282	5	1850.5	1850.5	1850.5	1850.5
1641808800	1793.02	1795.66	1791.35	1793.65	3712	5	1851.83	1851.83	1851.83	1851.83
1641812400	1793.64	1796.5	1792.16	1796.41	4903	5	1850.06	1850.06	1850.06	1850.06
1641816000	1796.42	1797.96	1795.93	1796.78	4154	5	1850.48	1850.48	1850.48	1850.48
1641819600	1796.85	1800.7	1796.54	1799.73	4342	5	1850.46	1850.46	1850.46	1850.46
1641823200	1799.73	1802.32	1798.82	1800.57	4100	5	1851.21	1851.21	1851.21	1851.21
1641826800	1800.54	1801.37	1791.48	1791.93	6169	5	1850.14	1850.14	1850.14	1850.14
1641830400	1791.92	1797.23	1791.53	1793.0	9059	5	1850.02	1850.02	1850.02	1850.02
1641834000	1792.97	1796.35	1790.36	1794.23	10123	5	1848.0	1848.0	1848.0	1848.0
1641837600	1794.23	1795.93	1791.51	1793.44	8910	5	1845.37	1845.37	1845.37	1845.37
1641841200	1793.46	1796.0	1793.32	1793.93	4961	5	1852.09	1852.09	1852.09	1852.09
1641844800	1793.93	1800.06	1793.39	1799.38	4946	5	1851.59	1851.59	1851.59	1851.59
1641848400	1799.35	1801.39	1798.4	1800.22	4854	5	1850.06	1850.06	1850.06	1850.06
1641852000	1800.23	1801.62	1799.8	1800.9	3128	5	1854.48	1854.48	1854.48	1854.48
1641855600	1800.86	1801.49	1799.63	1800.96	3289	5	1857.1	1857.1	1857.1	1857.1
1641859200	1800.96	1801.88	1800.86	1801.69	1715	5	1863.3	1863.3	1863.3	1863.3
1641866400	1800.41	1802.84	1799.97	1801.26	1248	5	1861.31	1861.31	1861.31	1861.31
1641870000	1801.22	1804.67	1801.22	1802.73	1919	5	1862.55	1862.55	1862.55	1862.55
1641873600	1802.71	1805.97	1802.01	1804.9	4251	5	1861.46	1861.46	1861.46	1861.46
1641877200	1804.86	1806.35	1804.37	1805.17	2490	5	1862.55	1862.55	1862.55	1862.55
1641880800	1805.1	1807.84	1805.03	1805.89	2444	5	1864.06	1864.06	1864.06	1864.06
1641884400	1805.89	1806.72	1805.5	1806.67	1306	5	1863.75	1863.75	1863.75	1863.75
1641888000	1806.7	1808.67	1805.67	1808.45	2569	5	1862.97	1862.97	1862.97	1862.97
1641891600	1808.45	1809.77	1807.06	1808.22	4227	5	1862.46	1862.46	1862.46	1862.46
1641895200	1808.23	1809.76	1807.6	1809.16	3991	5	1860.87	1860.87	1860.87	1860.87
1641898800	1809.08	1810.12	1808.21	1808.84	4724	5	1860.8	1860.8	1860.8	1860.8
1641902400	1808.84	1810.23	1806.09	1806.91	4312	5	1856.56	1856.56	1856.56	1856.56
1641906000	1806.91	1807.66	1804.87	1806.12	3396	5	1857.39	1857.39	1857.39	1857.39
1641909600	1806.12	1807.63	1804.44	1806.51	3075	5	1858.56	1858.56	1858.56	1858.56
1641913200	1806.49	1808.21	1805.16	1807.49	3885	5	1858.32	1858.32	1858.32	1858.32
1641916800	1807.49	1809.05	1804.65	1805.54	6875	5	1856.71	1856.71	1856.71	1856.71
